6,8,10,12,14,15
,0.3,0.66,0.72,1.14,
,0.6,0.8399999999999999,0.54,1.02,
,0.48,0.66,0.54,0.8999999999999999,
,0.36,0.6,0.6,1.2,
,0.4199999999999999,0.72,0.4199999999999999,0.72,
,0.6,0.78,0.78,1.2,
,0.48,0.66,0.72,1.02,
,0.4199999999999999,0.72,0.72,1.08,
,0.4199999999999999,0.6,1.08,1.02,
,0.3,0.66,0.8399999999999999,0.72,
,0.3,0.48,0.78,0.78,
,0.48,0.78,0.78,1.02,
,0.4199999999999999,0.78,0.78,0.8999999999999999,
,0.36,0.66,0.4199999999999999,0.8399999999999999,
,0.48,0.72,0.66,1.14,
,0.4199999999999999,0.78,0.4199999999999999,1.32,
,0.36,0.66,0.66,1.08,
,0.36,0.8399999999999999,1.02,1.02,
,0.4199999999999999,0.72,0.8399999999999999,1.26,
,0.3,0.78,0.6,1.08,
,0.36,0.66,0.6,0.96,
,0.48,0.78,0.6,1.08,
,0.36,0.6,0.72,1.26,
,0.3,0.54,0.78,0.66,
,0.48,0.48,0.78,0.8999999999999999,
,0.36,0.78,0.8399999999999999,0.72,
,0.36,0.66,0.96,0.96,
,0.4199999999999999,0.72,0.8999999999999999,0.78,
,0.3,0.6,0.78,1.26,
,0.4199999999999999,0.78,0.78,0.6,
,0.4199999999999999,0.54,0.8399999999999999,0.8399999999999999,
,0.3,0.66,0.8399999999999999,1.2,
,0.4199999999999999,0.72,0.96,1.14,
,0.48,0.6,0.78,0.78,
,0.4199999999999999,0.6,0.78,0.6,
,0.36,0.78,0.66,1.14,
,0.36,0.66,0.8399999999999999,1.2,
,0.36,0.54,0.8399999999999999,1.08,
,0.48,0.78,0.48,0.8999999999999999,
,0.4199999999999999,0.66,0.8999999999999999,0.96,
,0.36,0.78,0.66,1.02,
,0.3,0.66,0.8399999999999999,1.26,
,0.36,0.66,0.72,0.8999999999999999,
,0.3,0.8399999999999999,0.8399999999999999,0.78,
,0.48,0.78,0.6,0.8399999999999999,
,0.54,0.66,0.66,1.02,
,0.3,0.8399999999999999,0.78,0.78,
,0.4199999999999999,0.72,0.6,0.6,
,0.4199999999999999,0.6,0.72,1.2,
,0.36,0.72,0.6,1.26,
,0.36,0.72,0.78,1.2,
,0.36,0.72,0.78,1.2,
,0.36,0.6,0.72,1.02,
,0.36,0.48,0.8399999999999999,1.02,
,0.36,0.6,0.54,0.72,
,0.66,0.72,0.78,1.02,
,0.36,0.6,0.8399999999999999,1.14,
,0.48,0.8399999999999999,0.78,0.96,
,0.4199999999999999,0.72,0.78,0.8999999999999999,
,0.4199999999999999,0.66,0.78,1.2,
,0.3,0.66,0.66,0.78,
,0.6,0.6,0.72,0.78,
,0.36,0.8399999999999999,0.8999999999999999,1.14,
,0.36,0.72,0.66,0.72,
,0.36,0.6,0.8399999999999999,0.96,
,0.36,0.48,0.54,1.02,
,0.36,0.72,0.78,0.78,
,0.3,0.66,0.78,0.72,
,0.3,0.6,0.8399999999999999,1.08,
,0.3,0.66,0.78,1.08,
,0.3,0.66,0.78,0.8399999999999999,
,0.3,0.3,0.54,1.02,
,0.4199999999999999,0.72,0.8399999999999999,0.8399999999999999,
,0.4199999999999999,0.66,0.54,0.6,
,0.4199999999999999,0.72,0.6,0.78,
,0.4199999999999999,0.48,0.8999999999999999,0.96,
,0.3,0.3,0.8399999999999999,0.96,
,0.36,0.48,0.78,0.8999999999999999,
,0.36,0.6,0.66,1.02,
,0.3,0.66,0.72,0.72,
,0.3,0.72,0.78,1.44,
,0.36,0.66,0.72,0.96,
,0.48,0.72,0.66,1.14,
,0.48,0.72,0.8999999999999999,1.2,
,0.66,0.8399999999999999,0.72,0.8999999999999999,
,0.48,0.72,0.54,1.2,
,0.3,0.6,0.72,0.8399999999999999,
,0.48,0.66,0.48,1.2,
,0.48,0.6,0.66,0.78,
,0.4199999999999999,0.72,0.48,1.2,
,0.4199999999999999,0.6,0.66,1.26,
,0.36,0.54,0.66,1.02,
,0.48,0.54,0.78,0.66,
,0.6,0.8999999999999999,0.72,0.78,
,0.36,0.66,0.72,0.8999999999999999,
,0.4199999999999999,0.66,0.96,0.96,
,0.4199999999999999,0.6,0.66,0.96,
